timestamp,lat,lon,p_drone_pa,h_hae_true,p_ref_pa,h_ref_msl,t_ref_k,q_ref,roughness,n_geoid,h_msl_pred_phy,h_hae_pred_phy,residual_hae
1970-01-01 00:11:53.914423,22.9120354,120.3111339,100395.0,120.264,4999.999999999999,20.0,297.0270474182484,0.0102092713977429,4.579857282228539,19.79852596446349,-35145.42588566954,-35125.627359705075,35245.89135970508
1970-01-01 00:11:54.346640,22.9120616,120.3112223,100393.0,119.954,4999.999999999999,20.0,297.02652560229484,0.0102096635539939,2.9413166788061877,19.798825442272328,-35145.05761825418,-35125.2587928119,35245.2127928119
1970-01-01 00:11:54.886602,22.912078,120.3113183,100402.0,119.577,4999.999999999999,77.10824300890782,297.0257218093834,0.0102100541636299,13.940375480859837,19.799145600363826,-35089.233371499744,-35069.43422589938,35189.011225899376
1970-01-01 00:11:55.858821,22.9120965,120.311516,100412.0,119.773,4999.999999999999,20.0,297.0237660853177,0.0102108139076699,3.786001669136435,19.799798896079317,-35147.64233644837,-35127.84253755229,35247.615537552294
1970-01-01 00:11:56.507002,22.9121085,120.311611,100422.0,119.945,4999.999999999999,58.76297913701906,297.02288896337245,0.0102111884336751,14.517032252996197,19.800114527411274,-35110.30764767206,-35090.50753314465,35210.45253314465
1970-01-01 00:11:56.939005,22.912122,120.3117034,100411.0,119.786,4999.999999999999,20.0,297.0220729280174,0.0102115583237469,9.503021738044517,19.800422541619277,-35147.28864591921,-35127.488223377586,35247.274223377586
1970-01-01 00:11:57.349458,22.9121347,120.3117953,100414.336,119.587,4999.999999999999,20.0,297.0212475519211,0.0102119242155946,5.172470228340899,19.800728773724117,-35147.702059232004,-35127.90133045828,35247.488330458276
1970-01-01 00:11:57.479009,22.9121347,120.3117953,100427.0,119.587,4999.999999999999,20.0,297.0212475519211,0.0102119242155946,5.172470228340899,19.800728773724117,-35149.642295349644,-35129.84156657592,35249.428566575916
1970-01-01 00:11:57.911008,22.9121439,120.3118883,100422.0,119.327,4999.999999999999,20.0,297.0203400587416,0.0102122837094224,2.5795071282132644,19.80103725350191,-35148.768823108716,-35128.96778585522,35248.294785855214
1970-01-01 00:11:58.343054,22.912145,120.3119847,100426.0,118.706,4999.999999999999,78.58573653668478,297.01923116224395,0.0102126311262002,14.722535063015306,19.801353459333185,-35090.66460193523,-35070.86324847589,35189.56924847589
1970-01-01 00:11:58.883121,22.9121292,120.3120852,100423.0,117.925,4999.999999999999,20.0,297.0177356368482,0.0102129422910034,3.5067881593771304,19.801675745959532,-35148.61365058802,-35128.81197484206,35246.73697484206
1970-01-01 00:11:59.941490,22.9120376,120.3122788,100439.664,117.076,4999.999999999999,20.0,297.0136230190972,0.0102133559891226,1.4302738335339789,19.802269623475464,-35150.6794791507,-35130.87720952722,35247.95320952722
1970-01-01 00:12:00.503075,22.9119692,120.3123634,100453.0,116.992,4999.999999999999,20.0,297.0112516982051,0.010213449942919,1.4302738335339789,19.802516500014278,-35152.44138164965,-35132.63886514964,35249.63086514964
1970-01-01 00:12:00.935085,22.9118905,120.312437,100439.0,116.852,4999.999999999999,20.0,297.0087992897901,0.0102134727072434,1.4302738335339789,19.802722642572046,-35150.00656924322,-35130.20384660065,35247.05584660065
1970-01-01 00:12:01.475102,22.911801,120.3124951,100447.0,116.786,4999.999999999999,20.0,297.0063090664353,0.0102134068319598,3.5067881593771304,19.80287299264204,-35150.93707990008,-35131.13420690744,35247.92020690744
1970-01-01 00:12:01.907108,22.9117038,120.3125363,100449.0,116.749,4999.999999999999,20.0,297.0038608550159,0.0102132569657075,3.5067881593771304,19.80296431383811,-35150.953499369905,-35131.15053505607,35247.89953505607
1970-01-01 00:12:02.339169,22.9116039,120.3125614,100441.0,116.745,4999.999999999999,78.58573653668478,297.00154722900635,0.010213041449767,14.722535063015306,19.80300148715019,-35090.86843652203,-35071.065435034885,35187.81043503489
1970-01-01 00:12:02.879171,22.9115047,120.3125705,100455.0,116.904,4999.999999999999,20.0,296.99943700347274,0.010212771328006,2.5795071282132644,19.80298639870167,-35151.34858357673,-35131.545597178025,35248.44959717803
1970-01-01 00:12:03.948602,22.9113191,120.3125462,100453.43,116.827,4999.999999999999,20.0,296.99598244546667,0.0102121205220104,9.503021738044517,19.80282249291198,-35150.69903466525,-35130.89621217234,35247.723212172335
1970-01-01 00:12:04.499574,22.9112367,120.3125145,100455.0,116.742,4999.999999999999,58.76297913701906,296.99470064178644,0.0102117585107215,14.517032252996197,19.8026811621578,-35112.02471372029,-35092.22203255813,35208.96403255813
1970-01-01 00:12:04.931539,22.911163,120.3124726,100465.0,116.714,4999.999999999999,20.0,296.99371842923506,0.0102113876366807,3.786001669136435,19.80251040319556,-35152.20283722601,-35132.40032682281,35249.11432682281
1970-01-01 00:12:05.341967,22.9110991,120.3124228,100467.0,116.57,4999.999999999999,20.0,296.9930306019676,0.0102110193605571,1.3255962764315172,19.802318290487158,-35152.42765613123,-35132.62533784074,35249.19533784074
1970-01-01 00:12:05.471569,22.9110991,120.3124228,100464.0,116.57,4999.999999999999,20.0,296.9930306019676,0.0102110193605571,1.3255962764315172,19.802318290487158,-35151.96823949849,-35132.165921208005,35248.735921208005
1970-01-01 00:12:05.903797,22.9110411,120.3123689,100476.0,116.115,4999.999999999999,50.91502738549215,296.992512868615,0.0102106551240913,12.819423071040172,19.802115530748782,-35122.82949523022,-35103.027379699466,35219.142379699464
